Source,Target,Type,Id,Label,Weight,event_id,MMNT-EdgeType,Color
20018,20078,Undirected,3480,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20079,Undirected,3481,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20080,Undirected,3482,workshop-workshop,2,,workshop<--->workshop,"#000000"
20018,20081,Undirected,3483,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20083,Undirected,3484,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20084,Undirected,3485,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20110,Undirected,3486,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20113,Undirected,3487,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20115,Undirected,3488,workshop-workshop,2,,workshop<--->workshop,"#000000"
20018,20118,Undirected,3489,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20122,Undirected,3490,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20125,Undirected,3491,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20127,Undirected,3492,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20128,Undirected,3493,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20129,Undirected,3494,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20133,Undirected,3495,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20134,Undirected,3496,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20136,Undirected,3497,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20137,Undirected,3498,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20138,Undirected,3499,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20140,Undirected,3500,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20142,Undirected,3501,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20143,Undirected,3502,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20150,Undirected,3503,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20155,Undirected,3504,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20167,Undirected,3505,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20169,Undirected,3506,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20171,Undirected,3507,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20173,Undirected,3508,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20176,Undirected,3509,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20179,Undirected,3510,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20180,Undirected,3511,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20181,Undirected,3512,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20185,Undirected,3513,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20187,Undirected,3514,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20190,Undirected,3515,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20193,Undirected,3516,workshop-workshop,2,,workshop<--->workshop,"#000000"
20018,20196,Undirected,3517,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20198,Undirected,3518,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20202,Undirected,3519,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20208,Undirected,3520,workshop-workshop,2,,workshop<--->workshop,"#000000"
20018,20211,Undirected,3521,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20212,Undirected,3522,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20214,Undirected,3523,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20217,Undirected,3524,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20220,Undirected,3525,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20223,Undirected,3526,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20234,Undirected,3527,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20243,Undirected,3528,workshop-workshop,2,,workshop<--->workshop,"#000000"
20018,20244,Undirected,3529,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20246,Undirected,3530,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20247,Undirected,3531,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20250,Undirected,3532,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20252,Undirected,3533,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20253,Undirected,3534,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20257,Undirected,3535,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20258,Undirected,3536,workshop-workshop,1,,workshop<--->workshop,"#000000"
20018,20261,Undirected,3537,workshop-workshop,1,,workshop<--->workshop,"#000000"
20019,20107,Undirected,3538,workshop-workshop,1,,workshop<--->workshop,"#000000"
20019,20246,Undirected,3539,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20021,Undirected,3540,workshop-workshop,2,,workshop<--->workshop,"#000000"
20020,20071,Undirected,3541,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20078,Undirected,3542,workshop-workshop,2,,workshop<--->workshop,"#000000"
20020,20084,Undirected,3543,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20086,Undirected,3544,workshop-workshop,2,,workshop<--->workshop,"#000000"
20020,20091,Undirected,3545,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20120,Undirected,3546,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20134,Undirected,3547,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20140,Undirected,3548,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20157,Undirected,3549,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20188,Undirected,3550,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20199,Undirected,3551,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20214,Undirected,3552,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20226,Undirected,3553,workshop-workshop,1,,workshop<--->workshop,"#000000"
20020,20245,Undirected,3554,workshop-workshop,2,,workshop<--->workshop,"#000000"
20021,20071,Undirected,3555,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20078,Undirected,3556,workshop-workshop,2,,workshop<--->workshop,"#000000"
20021,20084,Undirected,3557,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20086,Undirected,3558,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20091,Undirected,3559,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20120,Undirected,3560,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20134,Undirected,3561,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20140,Undirected,3562,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20157,Undirected,3563,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20199,Undirected,3564,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20214,Undirected,3565,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20226,Undirected,3566,workshop-workshop,1,,workshop<--->workshop,"#000000"
20021,20245,Undirected,3567,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20029,Undirected,3568,workshop-workshop,2,,workshop<--->workshop,"#000000"
20022,20042,Undirected,3569,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20043,Undirected,3570,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20110,Undirected,3571,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20143,Undirected,3572,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20166,Undirected,3573,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20223,Undirected,3574,workshop-workshop,2,,workshop<--->workshop,"#000000"
20022,20244,Undirected,3575,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20245,Undirected,3576,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20253,Undirected,3577,workshop-workshop,1,,workshop<--->workshop,"#000000"
20022,20263,Undirected,3578,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20029,Undirected,3579,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20043,Undirected,3580,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20047,Undirected,3581,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20051,Undirected,3582,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20054,Undirected,3583,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20058,Undirected,3584,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20059,Undirected,3585,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20062,Undirected,3586,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20072,Undirected,3587,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20077,Undirected,3588,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20078,Undirected,3589,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20079,Undirected,3590,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20080,Undirected,3591,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20081,Undirected,3592,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20082,Undirected,3593,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20083,Undirected,3594,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20084,Undirected,3595,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20085,Undirected,3596,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20107,Undirected,3597,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20108,Undirected,3598,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20110,Undirected,3599,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20111,Undirected,3600,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20112,Undirected,3601,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20113,Undirected,3602,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20114,Undirected,3603,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20115,Undirected,3604,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20121,Undirected,3605,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20122,Undirected,3606,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20125,Undirected,3607,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20126,Undirected,3608,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20127,Undirected,3609,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20128,Undirected,3610,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20129,Undirected,3611,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20132,Undirected,3612,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20133,Undirected,3613,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20134,Undirected,3614,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20137,Undirected,3615,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20138,Undirected,3616,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20140,Undirected,3617,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20142,Undirected,3618,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20143,Undirected,3619,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20144,Undirected,3620,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20146,Undirected,3621,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20152,Undirected,3622,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20155,Undirected,3623,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20165,Undirected,3624,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20169,Undirected,3625,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20171,Undirected,3626,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20172,Undirected,3627,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20173,Undirected,3628,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20174,Undirected,3629,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20176,Undirected,3630,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20177,Undirected,3631,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20181,Undirected,3632,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20185,Undirected,3633,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20187,Undirected,3634,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20191,Undirected,3635,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20192,Undirected,3636,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20193,Undirected,3637,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20194,Undirected,3638,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20196,Undirected,3639,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20198,Undirected,3640,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20208,Undirected,3641,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20210,Undirected,3642,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20214,Undirected,3643,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20218,Undirected,3644,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20224,Undirected,3645,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20227,Undirected,3646,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20228,Undirected,3647,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20231,Undirected,3648,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20232,Undirected,3649,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20234,Undirected,3650,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20235,Undirected,3651,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20241,Undirected,3652,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20243,Undirected,3653,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20244,Undirected,3654,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20250,Undirected,3655,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20253,Undirected,3656,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20256,Undirected,3657,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20257,Undirected,3658,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20261,Undirected,3659,workshop-workshop,2,,workshop<--->workshop,"#000000"
20023,20263,Undirected,3660,workshop-workshop,1,,workshop<--->workshop,"#000000"
20023,20265,Undirected,3661,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20025,Undirected,3662,workshop-workshop,4,,workshop<--->workshop,"#000000"
20024,20029,Undirected,3663,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20035,Undirected,3664,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20036,Undirected,3665,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20040,Undirected,3666,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20041,Undirected,3667,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20044,Undirected,3668,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20047,Undirected,3669,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20051,Undirected,3670,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20072,Undirected,3671,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20075,Undirected,3672,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20078,Undirected,3673,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20083,Undirected,3674,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20084,Undirected,3675,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20088,Undirected,3676,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20089,Undirected,3677,workshop-workshop,3,,workshop<--->workshop,"#000000"
20024,20090,Undirected,3678,workshop-workshop,3,,workshop<--->workshop,"#000000"
20024,20091,Undirected,3679,workshop-workshop,2,,workshop<--->workshop,"#000000"
20024,20092,Undirected,3680,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20093,Undirected,3681,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20100,Undirected,3682,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20101,Undirected,3683,workshop-workshop,3,,workshop<--->workshop,"#000000"
20024,20102,Undirected,3684,workshop-workshop,2,,workshop<--->workshop,"#000000"
20024,20103,Undirected,3685,workshop-workshop,2,,workshop<--->workshop,"#000000"
20024,20104,Undirected,3686,workshop-workshop,3,,workshop<--->workshop,"#000000"
20024,20105,Undirected,3687,workshop-workshop,2,,workshop<--->workshop,"#000000"
20024,20109,Undirected,3688,workshop-workshop,1,,workshop<--->workshop,"#000000"
20024,20113,Undirected,3689,workshop-workshop,2,,workshop<--->workshop,"#000000"
